user_id,Age,Gender,Country,JobRole,Department,experience_years,work_hours_per_week,remote_work_mode,burnout_level,job_satisfaction,stress_level,productivity_score,sleep_hours,physical_activity_hours,commute_time_minutes,has_mental_health_support,manager_support_score,has_therapy_access,mental_health_days_off,SalaryRange,work_life_balance,team_size,career_growth_score,burnout_risk,remote_work_percentage,meeting_hours_per_week,email_count_per_day,workload_score,overtime_hours,deadline_pressure,work_intensity,stress_composite,work_life_ratio,communication_load
1011,45,Male,Germany,Sales Associate,Sales,14,-0.6482836361326516,Yes,7.27,-1.668274406528887,-1.6999814022347022,-0.45242827072577263,-0.6513436519630016,-1.6187100641419605,75,0,-1.4565223802900213,0,3,80K-100K,0.13414964428137024,1.263765333211769,0.64654717296021,1,1.2323584954109885,-1.184754092481023,-1.5590842521953676,-1.0359849660391487,-0.9878014906083226,-1.094286696296991,-0.9723683721930365,-1.4499081781692424,-0.5865644841545843,-1.7980550322712527
1012,24,Non-binary,Brazil,Data Scientist,Marketing,0,-1.2372040904682728,Hybrid,5.85,-1.248073573919647,1.6574564174928437,0.30317864484424645,0.04231305939269762,-1.374001821895206,90,1,0.5188591915870271,1,8,80K-100K,-0.6460359391341333,-0.156275492915282,-0.4951152048652944,0,0.0008210249802870877,-0.48875512432567575,1.055662533695609,1.4471527851182309,-0.9878014906083226,1.6192445869538055,-1.0816638513028443,1.671528036160555,-0.29253564530831977,0.6086424667961761
1013,43,Male,Canada,HR Specialist,Support,3,0.2939890908043424,Hybrid,5.59,1.2384359401442058,-0.0289454164435322,0.698242159076287,1.1521637975618162,1.667372046028744,73,0,-1.1061135634463344,0,4,80K-100K,0.8912755552806519,0.6247469614545961,1.1375009600114507,0,0.0008210249802870877,-0.19410522707950847,0.56119431594166,-0.006831638035940391,0.11202520483596852,-0.2976937195817573,0.1316817159581797,-0.08914151231042403,-0.6659768066385402,0.35455039274514955
1014,23,Prefer not to say,India,IT Admin,Sales,0,0.6473413634057151,Yes,2.43,1.6817670938145053,1.511480860113385,-1.465018248951585,1.5683578243752367,1.7372886866706736,106,0,1.2004235935796932,1,5,60K-80K,1.0719096558743895,-1.576316319042333,-1.243235261324328,0,1.2323584954109885,-1.1098321545578418,-0.8319673728478002,0.5996147502920592,0.5833795028835218,0.303025964503419,0.1933181320292723,1.0356482386703074,-0.6549814830150711,-1.1847372139456696
1015,45,Non-binary,Germany,Marketing Manager,IT,10,1.2362618177413365,No,4.35,-1.1632623966957636,0.1631276853715448,0.18811160186404052,-1.6918287189965506,0.8633306786465501,1,0,1.4584168982887813,1,3,<40K,-1.4838707035901912,-0.156275492915282,1.4219424398109795,0,-1.2307164454504145,2.4652683358670733,0.5933828892566516,-0.11091525634792622,1.3689699996294442,0.39721980904844706,1.7614874645544634,0.15005555662996528,2.6861279446910635,1.6343239948330683
1016,51,Female,UK,Marketing Manager,HR,17,-0.05936318179703036,Yes,7.05,0.14745579676425183,0.3590422492229232,-0.7784515591696893,-0.5126123096918617,-0.849627017080732,94,0,-0.3205817103022448,1,0,80K-100K,-1.0457369276819775,1.6897775810498845,-0.7055239707443977,1,1.2323584954109885,-0.5353875718951039,-0.8265068113032922,0.6251046160011176,-0.3593290932115848,0.9193406559635996,-0.2910528125679414,0.5882480836391881,0.6931350524672026,-0.9094828575861387
1017,59,Non-binary,India,Project Manager,Support,13,0.5295572725385909,Yes,9.32,1.6432165587127394,0.7278226047078711,0.3990678473277514,0.5278727573416873,1.5624970850658488,27,0,1.1426638984955688,0,6,40K-60K,1.3755286760213092,-1.434312236429628,-1.2276494268147649,1,1.2323584954109885,-1.269590269603522,0.32337249077956115,1.4131662975061536,0.4262614035343374,0.8575844267585813,0.039193076169382515,0.9905157668908522,-0.7660215590851359,-0.34170316383948496
1018,23,Prefer not to say,India,Software Engineer,IT,10,-0.8838518178669001,Hybrid,8.35,-1.16711745020594,-0.6243720320702709,0.502628186009937,0.04231305939269762,-1.0244186186855566,15,0,-0.8442696123983046,0,6,80K-100K,-0.27323790173854773,0.26973675492283333,1.2466018015783935,1,0.0008210249802870877,-0.3965559291658983,0.11041059054377167,0.08556912515939383,-0.9878014906083226,0.11339067482336375,-0.8696379197398072,-0.27535698394449676,-0.43650868584880365,-0.0992545333471836
1019,42,Non-binary,India,Project Manager,IT,9,0.17620499993721814,Hybrid,3.7,-1.063031005431174,0.6817250602722525,1.4116578255535637,1.4989921532396657,0.7934140380046201,58,0,-1.2254835999535245,0,5,80K-100K,-0.06185757125651481,0.6247469614545961,-0.9198291952508916,0,0.0008210249802870877,0.11785422134201402,1.4948066410644163,0.18115612156836086,-0.04509289451321592,0.23503173234839905,0.11306586081328819,0.46553002492113876,-0.2534089744376695,1.2438003087492464
1020,54,Male,UK,Data Scientist,Marketing,16,-0.4127154543984031,No,4.91,1.504434632346385,0.08629844464551392,-0.31818338724886547,-1.6918287189965506,-1.339043501574241,0,0,-0.6170814784007493,0,3,40K-60K,-1.1302890598747908,1.3347673745181217,1.1959478394223129,0,-1.2307164454504145,0.9911792072284776,0.13871929118240164,-0.05568721397830097,-0.8306833912591381,0.3248589748284255,-0.17721469372261053,0.10799229419114184,0.6687834172751649,0.5777176634659036
1021,33,Female,USA,Customer Support,Support,3,0.6473413634057151,Hybrid,1.75,0.7372789838212584,0.5895299714010155,0.12290694417525717,-0.2351496251495817,0.5137474754369007,85,0,-0.5246659662661505,0,9,60K-80K,1.7291103197367097,-1.434312236429628,-0.7211098052539608,0,0.0008210249802870877,-0.37675974470602347,0.38774963740954244,-0.30952379333100183,0.5833795028835218,-0.7861293505669008,0.40390612793743,0.030658281788664494,-0.8334029699376202,0.1305378491434142
1022,43,Female,Australia,Data Scientist,HR,14,1.7073981812098333,No,1.92,-1.182537664246646,1.1542248907373418,-0.809136103964411,0.5278727573416873,0.8982889989675149,0,1,-0.33213364931906975,0,7,100K+,1.4831404806303445,0.26973675492283333,1.511560988240968,0,-1.2307164454504145,1.380708696551501,0.2533910836170578,0.19496313216076658,1.997442397026182,-0.21597588093673373,1.8828554184957755,0.6078708974563424,-0.5892448221246113,0.8525760361334431
1023,46,Female,Brazil,Customer Support,Engineering,15,1.7073981812098333,No,5.23,-0.3459910525383423,-1.0968718625353604,-0.7439314462756277,-0.9981720076408512,1.2478722021771642,30,1,-0.41684786877578517,0,7,40K-60K,-1.702937591544298,1.4057694158244742,-0.9938619091713168,0,-1.2307164454504145,2.96023753524147,-0.7875643855516734,-0.9690740685528719,1.997442397026182,-0.3900161632417842,2.3366029721461694,-0.9444949351094595,4.369407258604628,0.7700438966373828
1024,48,Prefer not to say,Canada,Project Manager,IT,20,1.3540459086084606,No,5.77,-1.5140722661218267,0.3859324834770338,-1.5762497238324507,0.7359697707483969,0.7934140380046201,21,1,-0.2859258932517703,1,0,100K+,0.1956421040579617,-0.08527345160892945,-1.5159873652416842,0,-1.2307164454504145,1.7715622373636846,-0.7525018324764157,0.37551634759992586,1.5260880989786287,0.2986593624384174,1.6704398527552877,0.3812022404145985,-0.09869070303840166,0.2373239897739047
1025,49,Prefer not to say,Brazil,HR Specialist,IT,12,-0.4127154543984031,No,3.38,-0.21106417968216434,-1.5540058448552436,-0.747767014374968,-1.4837317055898402,1.4576221241029539,97,1,0.7498979719235239,1,8,<40K,1.306349658772644,0.9797571679863589,1.52325036412314,0,-1.2307164454504145,0.15173056310124586,-1.013028097744625,-1.7412045839897476,-0.8306833912591381,-2.0842577644622815,-0.4183611415480136,-1.8134333828588323,-0.9186550412774339,-0.7336965586262708
1026,37,Female,Germany,Data Scientist,Sales,8,1.2362618177413365,Hybrid,6.79,0.9878574619827322,-1.3811400532216744,-1.5148806342430075,-0.16578395401401202,0.05928931126435653,75,1,-0.859672197754071,0,7,<40K,-0.22327527817006723,-0.2982795755279871,-1.1808919232860753,0,0.0008210249802870877,0.7725815357620919,-1.920487207048951,-0.8734870721439051,1.3689699996294442,-0.8092099614819076,1.2752332880995692,-1.1676918635527842,0.180792989230306,-1.1622346791411982
1027,36,Non-binary,USA,Project Manager,Marketing,10,-1.70834045393677,Yes,7.33,0.21299170643725257,0.5972128954736188,1.5957650943218935,0.5972384284772575,0.6186224363997954,58,0,-1.6452040508981605,0,1,80K-100K,-0.20021560575384562,0.482742878841891,1.5505255745148758,1,1.2323584954109885,-1.484118904786149,1.2462073918013155,0.8821274285674503,-0.9878014906083226,0.8906458423935916,-1.6149864548607942,0.7791428416450437,-0.7293514818095386,0.29068279226965005
1028,24,Female,Germany,Software Engineer,Engineering,10,1.2362618177413365,Yes,3.69,0.5368162012920799,-1.4887009902381176,0.42208125592379275,-0.8594406653697113,-0.4650854935501176,118,1,-0.012530003186915677,1,8,80K-100K,-0.40006610002776755,1.263765333211769,1.1297080427566693,0,1.2323584954109885,-0.25581894404985334,-0.7355453518908397,-1.6211897996096005,1.3689699996294442,-1.4192866499920864,0.9798070885535207,-1.5841986655486908,0.3490031728297799,-0.7053304191519374
1029,58,Non-binary,Brazil,Project Manager,Engineering,5,1.2362618177413365,Hybrid,7.83,-0.5772942631489332,0.3244690908962094,-1.1351593924083279,-1.4837317055898402,-1.7235850251048555,86,1,-0.158854564066697,0,3,60K-80K,-1.6106989018794111,-1.434312236429628,-1.4731263203403853,1,0.0008210249802870877,1.4137776898417331,-0.7780802523427922,0.7621126441873032,1.3689699996294442,1.2206361984486882,1.4594282069875193,0.6819847557965183,3.340817716737124,0.04825700699034928
1030,28,Non-binary,Canada,Project Manager,Sales,0,-1.3549881813353972,Hybrid,2.85,-1.151697236165234,-0.9739450773737112,-1.330773365474678,1.5683578243752367,0.8982889989675149,27,1,-1.5027301363573207,1,9,100K+,1.0219470323059086,-0.5112856994470448,-0.19898434918359367,0,0.0008210249802870877,-1.0206362957027437,-1.5707238702244493,-1.372663608946287,-0.9878014906083226,-1.6201503449821455,-1.2963028057225985,-1.2924728334669966,-1.0326789520693616,-1.7299077618938545
1031,42,Prefer not to say,UK,Sales Associate,Sales,5,-0.8838518178669001,No,5.9,-1.6644193530187106,-0.6819939626147941,-0.45626383882511273,1.429626482104096,1.2828305224981291,115,1,-1.248587477987174,1,5,<40K,-0.13103658850518005,0.9087551266800064,-1.5042979893595116,0,-1.2307164454504145,0.3060310024964877,-0.34870767615889264,-0.48264246460501864,-0.9878014906083226,-0.43804878595679825,-0.6678074158200766,-0.6004919144225769,-0.5189258136551804,-0.13285984166939369
1032,30,Non-binary,Brazil,Data Scientist,Sales,12,-1.70834045393677,Hybrid,8.24,1.1382045488796164,-1.285103502314136,-0.6710556523881639,1.429626482104096,-1.1642518999694162,113,0,0.05678163091403328,0,1,<40K,0.12646308680929647,0.6957490027609486,-0.6042160464322367,1,0.0008210249802870877,-0.9609570968742788,-1.178281933959981,-0.48582869781865146,-0.9878014906083226,-0.5734134499718383,-1.4646989864153248,-0.9501302047184886,-0.8632645384677411,-1.3898110759708486
1033,39,Female,India,IT Admin,Support,4,1.3540459086084606,Yes,5.83,0.4982656661903148,-0.874067064429871,-0.7707804229710091,1.6377234955108064,-1.6536683844629256,75,0,-0.8981786611434872,0,9,80K-100K,-0.8266700397278706,0.9087551266800064,-0.5301833325118116,0,1.2323584954109885,-0.007962964066914721,-1.419839932810428,-0.6568232136169142,1.5260880989786287,-0.38128295911178206,1.1592398119392902,-0.7368956279054111,0.9522037470357135,-1.1323836008218997
1034,25,Prefer not to say,Brazil,HR Specialist,IT,14,-0.05936318179703036,Hybrid,9.17,-0.9165389720444665,1.1042858842654222,-0.1187338460831753,-1.1369033499119907,-1.1992102202903814,26,1,1.331345569103708,1,3,80K-100K,1.0027306386257242,-0.6532897820597499,0.3426234000237278,1,0.0008210249802870877,-0.4046617077946564,0.43890647714229747,1.6935548203057897,-0.3593290932115848,1.2561928152636985,-0.25349949946502415,1.3639026933962424,-0.772109063520449,0.15804348559476863
1035,46,Male,India,HR Specialist,IT,17,0.2939890908043424,Hybrid,1.53,-0.25732482180428257,0.4742861103119694,1.4193289617522447,-1.2062690210475608,1.387705483461024,86,1,-1.109964209785276,1,1,60K-80K,1.0334768685140199,0.6957490027609486,1.659626416081818,0,0.0008210249802870877,-0.2502643865831345,1.4002527069516306,-0.45184221020657434,0.11202520483596852,-0.6950545074968741,0.11554900561085421,-0.04813486292329374,-0.7117826541445316,0.9950311693270949
1036,35,Male,UK,Sales Associate,Engineering,19,-1.70834045393677,No,6.29,1.0688135856964394,1.5498954804764007,0.22646728285744272,-1.6224630478609803,-0.7097937357968722,0,1,-1.6413534045592189,0,8,80K-100K,0.20332866153003581,-0.08527345160892945,-1.165306088776512,0,-1.2307164454504145,-0.3748221083804239,1.2993760173662559,1.451401096069741,-0.9878014906083226,1.3385344542037234,-1.296321359731049,1.5484577730919415,-0.890033607268791,0.85610181400636
1037,30,Prefer not to say,Brazil,Customer Support,Support,13,-0.5304995452655273,No,6.06,0.15902095729478113,-1.5655302309641481,0.0653734226851544,1.3602608109685264,-0.9545019780436268,106,1,-0.158854564066697,1,8,80K-100K,1.4178047421177162,0.7667510440673012,-0.6081125050596277,0,-1.2307164454504145,0.04112382284827287,-0.3484202781828661,-1.1814896161283537,-0.9878014906083226,-1.628259748817148,-0.55836659697741,-1.5500348435439533,-0.964612127350611,-0.25756424436246306
1038,47,Female,USA,Marketing Manager,Support,14,0.8829095451399637,No,6.94,-0.6698155473931695,1.004407871321582,1.0511144242155852,0.8747011130195368,-1.7235850251048555,1,0,1.7087089103199864,0,4,60K-80K,-1.3109231604685279,-1.434312236429628,0.29586589649503814,0,-1.2307164454504145,2.0999270066752826,1.7138038987967668,1.1370260856580279,0.8976157015818907,1.5088319347387733,1.3318415678806963,1.2145177338497533,1.8140720556364094,2.352646027175182
1039,23,Male,USA,Customer Support,Support,4,-1.5905563630696455,No,8.5,-0.7854671526984651,0.6817250602722525,-1.7181657435080382,0.4585070862061175,-0.7097937357968722,107,0,0.48420337453655266,0,2,80K-100K,1.010417196097798,-1.1503040712042178,-1.1614096301491212,1,-1.2307164454504145,-0.5026415179924724,-0.7256301217179185,1.2007507499306724,-0.9878014906083226,0.7852235925385609,-1.271193047620187,0.8884771350416502,-1.0766582388420654,-0.8138527959703871
1040,41,Male,Germany,HR Specialist,Support,3,-1.70834045393677,Yes,7.53,-0.9550895071462318,-0.8318109820305541,-1.0507768942228437,1.429626482104096,0.7584557176836553,94,0,-0.4823088565377926,0,2,80K-100K,0.22254505521022055,-1.5053142777359805,0.7322692627628078,1,1.2323584954109885,-1.5906889026941227,-1.6300715522739642,-0.26066821738864077,-0.9878014906083226,-0.3694307535067785,-1.64560056880339,-0.5992843566492136,-0.8964878848815618,-2.0459255933154266
1041,49,Non-binary,UK,Project Manager,Engineering,1,-0.4127154543984031,Hybrid,8.11,1.1459146558999693,0.7854445352523939,-0.019009075500330215,0.2504100727994079,1.5974554053868137,65,1,-1.6529053435760435,0,0,80K-100K,-0.9112221719206837,0.5537449201482435,-0.34704977702444406,1,0.0008210249802870877,0.0881760916215817,0.36605109021952614,1.2039369831443043,-0.8306833912591381,1.4202522928487464,-0.43661828586287055,1.097384629833508,0.32422841226714055,0.33255806769766577
1042,28,Non-binary,USA,Sales Associate,HR,6,0.05842090907009389,Hybrid,3.6,0.30936804419166547,0.7431884528530772,0.7020777271756271,-1.3450003633187009,-0.6748354154759072,48,0,-0.031783234881623684,1,7,100K+,-1.2532739794279735,0.12773267231012822,1.57000786765183,0,0.0008210249802870877,0.5038959652789587,0.9398411493568466,0.2108942982289283,-0.20221099386240038,0.6529779299985217,0.1157314533606128,0.6073174334768846,1.1809356803640216,0.9847203631933373
1043,29,Female,Brazil,Software Engineer,Sales,9,0.7651254542728394,No,4.49,0.7488441443517881,-0.14803073956888013,-0.057364756493732065,-1.1369033499119907,-0.9195436577226619,88,1,-0.9944448196170276,0,2,<40K,-0.669095611550355,-0.22727753422163458,0.44782778296327924,0,-1.2307164454504145,1.7297415866694943,0.23973967975578891,-0.33926196999156877,0.7404976022327063,-0.09371102311669748,1.1172675524905165,-0.19666446904698523,0.4887064288111623,1.0063319346908282
1044,56,Prefer not to say,UK,Data Scientist,Sales,15,0.7651254542728394,Yes,6.64,1.2731314217357943,0.6471519019455387,-1.1696795053023896,-1.2756346921831305,1.3527471631400594,101,0,0.5342617769427936,0,3,40K-60K,1.252543756468127,-1.0082999885915127,-0.487322287610513,0,1.2323584954109885,-1.1524924476597913,-1.0088608270922372,0.7769817325175872,0.7404976022327063,0.3304731774834268,0.2892949254066807,0.6398711784504715,-0.6885394354707842,-1.345468517538891
1045,35,Female,Canada,Data Scientist,Sales,9,-0.6482836361326516,Yes,5.98,1.7126075218959174,-0.1979697460408001,1.4768624832423471,-0.7207093230985713,1.2129138818561995,111,0,0.3109242892841799,1,1,<40K,1.0142604748338349,-1.434312236429628,0.7634409317819343,0,1.2323584954109885,-1.4731712595465116,0.7615107052322753,-0.06418383588132023,-0.9878014906083226,-0.4018683688467877,-1.0552212969267702,-0.21920554748310073,-0.8916309167206818,-0.08943870682841461
1046,38,Prefer not to say,India,IT Admin,IT,17,0.2939890908043424,Hybrid,9.65,-0.8432929553511128,-0.5744330255983512,-0.5981798585007001,-0.4432466385562914,-0.6049187748339775,18,1,-0.7903605636531219,1,7,100K+,0.5223207966211034,-1.0793020298978653,1.1803620049127501,1,0.0008210249802870877,-0.048394975394424555,-0.7726196907982853,0.4031303687847392,0.11202520483596852,0.13896648691837038,0.17353955902151058,-0.15273955504089362,-0.5268901096261965,-0.6369775418575447
1047,57,Male,Brazil,Data Scientist,Marketing,16,-0.05936318179703036,No,2.68,-1.0823062729820567,-0.12114050531476923,0.9859097665268018,1.0134324552906768,-1.5138351031790658,27,0,-1.4719249656457878,1,2,40K-60K,-1.399318571397378,-1.576316319042333,1.0439859529540714,0,-1.2307164454504145,1.3715049240049033,1.1127110319369111,-0.7014304786077651,-0.3593290932115848,-0.17355746087672097,0.2567357329115701,-0.30484151957745137,1.508575936710709,1.53130731434749
1048,25,Non-binary,India,Project Manager,Sales,20,0.17620499993721814,Hybrid,4.16,-0.10697773490739826,1.3616638406976251,1.3426175997654404,-1.067537678776421,1.7023303663497087,69,0,0.9077744718201302,0,1,<40K,1.5907522852393794,-0.7242918233661024,-0.8419000227030757,0,0.0008210249802870877,-0.5209198873306277,1.7685532132298545,0.8428305522659858,-0.04509289451321592,0.33671118043342907,-0.07043328275778482,1.0344406808969442,-0.8803790481206578,1.160148753816213
1049,23,Female,India,Software Engineer,Engineering,12,1.7073981812098333,Hybrid,6.15,-1.5873182828151802,-0.40540869600108326,-0.5368107689112569,0.7359697707483969,0.6186224363997954,38,1,0.318625581962063,1,0,60K-80K,-0.6537224966062072,1.4767714571308268,-0.3002922734957544,0,0.0008210249802870877,1.249240071859574,-0.6398418258739463,-0.20012978632962858,1.997442397026182,0.0029780226083310473,1.845088734295683,-0.26856447146932766,0.8250555587803784,0.08054490802959016
1050,27,Female,UK,Sales Associate,Engineering,0,-0.6482836361326516,Yes,8.81,1.037973157615027,-0.3401038413839571,1.185359307692492,-0.027052611742872063,1.4925804444239192,18,0,1.2081248862575762,1,9,100K+,0.38780604085980985,0.8377530853736538,-0.17560559741924867,1,1.2323584954109885,-1.2678786908492425,0.4521267840395248,0.41906153485290043,-0.9878014906083226,0.2156939232033936,-0.9962473810682613,-0.006876639000046228,-0.6936986351747,-0.23854941207590954
1051,25,Prefer not to say,UK,Sales Associate,HR,0,-1.4727722722025214,Yes,9.36,1.3540875454495007,0.37056663533182793,0.7212555676723283,1.707089166646376,-0.5699604545130125,115,0,-0.8096137953478301,0,1,60K-80K,1.0680663771383525,1.0507592092927114,-0.3977037391805244,1,1.2323584954109885,-1.7342677544210472,0.4151961441200933,1.1253432305413762,-0.9878014906083226,0.6748109403235282,-1.5631527399208156,0.6773054694247355,-1.065497747710532,-0.4878592215390496
1052,50,Prefer not to say,Germany,Data Scientist,Engineering,14,1.2362618177413365,Hybrid,4.02,0.6678880206380813,0.869956700051028,1.388644416957523,0.9440667841551071,0.5137474754369007,63,1,0.5535150086375016,1,1,60K-80K,-1.2494307006919363,-0.5822877407533974,-0.6704558430978805,0,0.0008210249802870877,1.2468180264525741,1.567374630011161,0.4052545242604938,1.3689699996294442,0.833256215253575,1.4114660951441191,0.7726019037059922,1.8314354070559324,1.833915005738377
1053,39,Female,India,Software Engineer,Support,0,1.7073981812098333,No,1.6,-0.7816120991882884,0.8046518454339019,-0.8666696254545141,1.5683578243752367,0.5836641160788306,57,0,-1.298645880393415,1,3,<40K,0.5453804690373254,-0.3692816168343397,0.8764382319762671,0,-1.2307164454504145,1.8456122389403458,0.03597451475285406,-0.1629570655039196,1.997442397026182,-0.25527529952174455,2.016407171319294,0.3134783752918044,-0.21463809649571292,0.8990051240193513
1054,47,Prefer not to say,Germany,Software Engineer,HR,5,0.6473413634057151,No,4.79,-1.2827690555112357,-1.6654082439079883,1.4806980513416879,-0.5819779808274314,1.2828305224981291,16,1,-0.6979450515185233,1,0,40K-60K,-1.5991690656713,-1.5053142777359805,-1.7186032138660057,0,-1.2307164454504145,2.030753389851381,0.7695578485610227,-1.534099425103653,0.5833795028835218,-0.9676552364119538,1.095506792913341,-1.5427391819965495,2.8125026735066236,1.569443589914593
1055,55,Female,India,Software Engineer,HR,12,0.05842090907009389,Hybrid,4.55,-0.38454158764010726,0.6433104399092372,-1.5072094980443274,-1.3450003633187009,1.7023303663497087,69,1,0.5650669476543265,1,0,80K-100K,-1.3570425053009714,0.6247469614545961,-0.7327991811361332,0,0.0008210249802870877,0.5431331008723488,-0.9296826846968799,0.3298470048711981,-0.20221099386240038,0.7833521916535602,0.12700301349402313,0.6203489944477645,1.4563394455684286,-0.4828561198921672
1056,31,Female,Germany,HR Specialist,Sales,0,-1.1194199996011487,Hybrid,9.88,1.1806101374915579,-0.17876243585929247,1.005087607023503,-0.027052611742872063,-1.374001821895206,78,1,1.1503651911734518,0,5,80K-100K,0.7913503081436909,0.6247469614545961,-1.266614013088673,1,0.0008210249802870877,-0.8421154022375081,0.7412491479223917,0.780167965731219,-0.9878014906083226,0.4159338178984522,-1.1213261366995853,0.2287480715274759,-0.9291334339664463,0.1920676228219679
1057,57,Female,Germany,HR Specialist,Marketing,4,-1.4727722722025214,No,4.88,-0.5040482464555794,0.07861552057291067,-0.22996532096404107,-1.3450003633187009,0.4438308347949707,85,1,-0.5978282467060412,0,4,100K+,-1.1725651259711973,0.4117408375355384,-1.3094750579899717,0,-1.2307164454504145,0.15996551748504353,0.20769480542881077,-0.06843214683282987,-0.9878014906083226,0.32673037571342556,-1.0190007800975156,0.10079726245818504,0.18967946165938582,0.24053754973582858
